datetime,epoch,open,high,low,close
2026-04-30 13:00:00.000,1777554000,34302.6432,34302.6432,33959.8775,34057.7017
2026-04-30 13:30:00.000,1777555800,34062.2489,34208.311,33876.2365,33915.3204
2026-04-30 14:00:00.000,1777557600,33914.9677,34150.7476,33786.1809,34150.7476
2026-04-30 14:30:00.000,1777559400,34148.6479,34387.4898,34079.4474,34242.6927
2026-04-30 15:00:00.000,1777561200,34233.5373,34274.1601,34029.8327,34127.0063
2026-04-30 15:30:00.000,1777563000,34125.0872,34206.5278,33994.6197,34026.6481
2026-04-30 16:00:00.000,1777564800,34020.3971,34347.6411,33978.6945,34343.5599
2026-04-30 16:30:00.000,1777566600,34347.6434,34508.6189,34341.1276,34380.7606
2026-04-30 17:00:00.000,1777568400,34381.0796,34394.5649,33952.9075,33952.9075
2026-04-30 17:30:00.000,1777570200,33948.6638,34303.828,33874.8695,34279.0929
2026-04-30 18:00:00.000,1777572000,34278.8579,34406.7527,34162.9156,34328.1823
2026-04-30 18:30:00.000,1777573800,34339.4102,34569.0818,34323.2229,34404.0086
2026-04-30 19:00:00.000,1777575600,34404.2994,34752.2697,34374.3669,34709.7409
2026-04-30 19:30:00.000,1777577400,34715.0711,34779.8236,34554.8635,34649.721
2026-04-30 20:00:00.000,1777579200,34658.4252,34721.5096,34156.3485,34156.3485
2026-04-30 20:30:00.000,1777581000,34164.5053,34207.1238,33926.622,33946.0022
2026-04-30 21:00:00.000,1777582800,33940.3219,34169.0133,33877.5683,34154.5603
2026-04-30 21:30:00.000,1777584600,34149.6374,34200.9159,33909.3331,33960.1674
2026-04-30 22:00:00.000,1777586400,33958.1905,34031.8597,33670.848,33700.7538
2026-04-30 22:30:00.000,1777588200,33710.0365,33865.9696,33637.1104,33674.8218
2026-04-30 23:00:00.000,1777590000,33667.1875,33925.8738,33649.8025,33909.7357
2026-04-30 23:30:00.000,1777591800,33909.0999,34121.6273,33850.7149,33905.987
2026-05-01 00:00:00.000,1777593600,33909.4058,33959.1823,33693.4466,33936.3
2026-05-01 00:30:00.000,1777595400,33945.5158,34218.607,33847.2859,34140.5342
2026-05-01 01:00:00.000,1777597200,34143.5792,34701.5057,34142.6584,34661.1501
2026-05-01 01:30:00.000,1777599000,34661.0886,34775.9387,34545.9184,34690.2181
2026-05-01 02:00:00.000,1777600800,34685.6595,34907.8408,34674.437,34907.8408
2026-05-01 02:30:00.000,1777602600,34902.6889,34963.5283,34694.0626,34803.3583
2026-05-01 03:00:00.000,1777604400,34799.7796,34905.3493,34649.6584,34886.5299
2026-05-01 03:30:00.000,1777606200,34889.1651,34955.0061,34704.7058,34743.7065
2026-05-01 04:00:00.000,1777608000,34743.3876,34765.5125,34447.1178,34460.6776
2026-05-01 04:30:00.000,1777609800,34465.6293,34538.6952,34111.2891,34111.2891
2026-05-01 05:00:00.000,1777611600,34119.1232,34228.6448,34056.3753,34193.0742
2026-05-01 05:30:00.000,1777613400,34197.0584,34368.0186,34157.8855,34301.6123
2026-05-01 06:00:00.000,1777615200,34309.6198,34435.8234,34224.7785,34244.1547
2026-05-01 06:30:00.000,1777617000,34239.8386,34319.4256,34015.0311,34055.7308
2026-05-01 07:00:00.000,1777618800,34062.3978,34263.6588,33919.5896,34240.4349
2026-05-01 07:30:00.000,1777620600,34238.2184,34504.501,34132.4253,34469.6254
2026-05-01 08:00:00.000,1777622400,34456.9607,34845.4737,34436.9642,34710.8367
2026-05-01 08:30:00.000,1777624200,34714.1373,34933.2434,34681.9538,34924.3296
2026-05-01 09:00:00.000,1777626000,34932.2661,35213.9602,34920.3068,35165.3285
2026-05-01 09:30:00.000,1777627800,35155.6068,35234.9477,34934.1272,35125.3414
2026-05-01 10:00:00.000,1777629600,35127.4476,35504.6052,35105.4092,35498.7686
2026-05-01 10:30:00.000,1777631400,35503.3101,35877.961,35494.7449,35672.571
2026-05-01 11:00:00.000,1777633200,35672.1872,35998.8774,35611.0915,35934.1832
2026-05-01 11:30:00.000,1777635000,35923.7538,35968.2724,35571.9896,35802.3238
2026-05-01 12:00:00.000,1777636800,35801.5579,36257.4947,35780.7366,36217.1596
2026-05-01 12:30:00.000,1777638600,36224.0984,36322.3944,35855.9714,35901.5423
2026-05-01 13:00:00.000,1777640400,35902.4602,35976.2573,35727.9425,35812.0714
2026-05-01 13:30:00.000,1777642200,35821.6072,35895.461,35727.2889,35817.4158
2026-05-01 14:00:00.000,1777644000,35811.2435,36020.1216,35682.5869,35958.4085
2026-05-01 14:30:00.000,1777645800,35968.5337,36212.7205,35908.1356,36186.8474
2026-05-01 15:00:00.000,1777647600,36182.1887,36508.3944,36166.7883,36256.9627
2026-05-01 15:30:00.000,1777649400,36257.2954,36396.1316,35948.6067,36025.4065
2026-05-01 16:00:00.000,1777651200,36031.6045,36289.3603,36011.1938,36187.7602
2026-05-01 16:30:00.000,1777653000,36192.3438,36308.2244,35982.5789,36237.5767
2026-05-01 17:00:00.000,1777654800,36239.6576,36240.3346,35911.253,36011.9172
2026-05-01 17:30:00.000,1777656600,35996.4508,36099.6234,35849.8536,35953.6097
2026-05-01 18:00:00.000,1777658400,35948.6927,35978.4735,35658.1167,35736.4483
2026-05-01 18:30:00.000,1777660200,35752.1774,35787.3825,35347.0659,35371.8518
2026-05-01 19:00:00.000,1777662000,35369.6848,35627.445,35323.1949,35545.7488
2026-05-01 19:30:00.000,1777663800,35551.4085,35654.4441,35421.6967,35534.9914
2026-05-01 20:00:00.000,1777665600,35542.9144,35909.4972,35417.2345,35885.7261
2026-05-01 20:30:00.000,1777667400,35898.6781,36125.8011,35881.4198,35900.2222
2026-05-01 21:00:00.000,1777669200,35895.8274,35930.0988,35738.8186,35884.1649
2026-05-01 21:30:00.000,1777671000,35876.6874,36047.1829,35838.3892,35887.6913
2026-05-01 22:00:00.000,1777672800,35884.5002,36087.8648,35851.2828,36062.4699
2026-05-01 22:30:00.000,1777674600,36053.9451,36102.9704,35917.5852,35920.4542
2026-05-01 23:00:00.000,1777676400,35911.0622,36001.1339,35615.8521,35620.1328
2026-05-01 23:30:00.000,1777678200,35621.4764,35820.9468,35514.9658,35820.9468
2026-05-02 00:00:00.000,1777680000,35807.5229,36119.2748,35713.1726,36073.6385
2026-05-02 00:30:00.000,1777681800,36068.2227,36358.9566,36057.7239,36289.4784
2026-05-02 01:00:00.000,1777683600,36296.3072,36594.2804,36277.3346,36496.2691
2026-05-02 01:30:00.000,1777685400,36503.2329,36597.0667,36159.633,36221.8933
2026-05-02 02:00:00.000,1777687200,36218.7143,36466.7445,36165.5251,36236.4543
2026-05-02 02:30:00.000,1777689000,36229.5342,36341.4966,36140.396,36188.6945
2026-05-02 03:00:00.000,1777690800,36199.1044,36644.436,36074.7845,36607.2375
2026-05-02 03:30:00.000,1777692600,36606.5511,36835.3001,36591.2222,36749.1999
2026-05-02 04:00:00.000,1777694400,36746.318,36824.6733,36648.8363,36710.3925
2026-05-02 04:30:00.000,1777696200,36705.3424,36838.544,36555.135,36812.9328
2026-05-02 05:00:00.000,1777698000,36813.5452,36898.8664,36713.9176,36862.9189
2026-05-02 05:30:00.000,1777699800,36871.5326,36951.1381,36532.1256,36755.2768
2026-05-02 06:00:00.000,1777701600,36747.8538,36785.8075,36355.3929,36381.6123
2026-05-02 06:30:00.000,1777703400,36385.5201,36654.183,36365.0779,36625.9093
2026-05-02 07:00:00.000,1777705200,36624.466,36767.6478,36507.5914,36590.7248
2026-05-02 07:30:00.000,1777707000,36596.2637,36849.5468,36580.2274,36793.2623
2026-05-02 08:00:00.000,1777708800,36797.6739,36840.7931,36320.6074,36394.5883
2026-05-02 08:30:00.000,1777710600,36389.974,36711.7748,36253.1631,36711.7748
2026-05-02 09:00:00.000,1777712400,36706.3856,36901.6821,36589.6504,36616.5246
2026-05-02 09:30:00.000,1777714200,36623.3876,36711.7211,36477.2557,36491.4309
2026-05-02 10:00:00.000,1777716000,36475.8014,36537.122,36355.3779,36416.4179
2026-05-02 10:30:00.000,1777717800,36422.448,36716.1809,36244.4859,36682.5151
2026-05-02 11:00:00.000,1777719600,36691.7133,36810.8262,36242.2051,36246.5326
2026-05-02 11:30:00.000,1777721400,36246.5112,36328.5062,36103.9224,36245.8798
2026-05-02 12:00:00.000,1777723200,36238.8918,36306.1837,35974.6244,36007.0997
2026-05-02 12:30:00.000,1777725000,35998.5726,36072.4777,35783.9904,35957.8054
2026-05-02 13:00:00.000,1777726800,35956.3156,36120.2387,35804.0704,36079.7068
2026-05-02 13:30:00.000,1777728600,36082.7572,36174.8305,35890.6114,35946.0588
2026-05-02 14:00:00.000,1777730400,35951.2357,36053.3386,35592.791,35657.1893
2026-05-02 14:30:00.000,1777732200,35657.6452,35661.9351,35456.4552,35489.2172
2026-05-02 15:00:00.000,1777734000,35492.5559,35725.8286,35454.2955,35601.7098
2026-05-02 15:30:00.000,1777735800,35610.3652,35624.987,35238.9393,35443.4801
2026-05-02 16:00:00.000,1777737600,35444.055,35449.7335,35101.6043,35289.3795
2026-05-02 16:30:00.000,1777739400,35298.5654,35644.4595,35282.5837,35411.5246
2026-05-02 17:00:00.000,1777741200,35413.7154,35558.1537,35300.5348,35533.4943
2026-05-02 17:30:00.000,1777743000,35544.2931,35572.9204,35350.0736,35398.3255
2026-05-02 18:00:00.000,1777744800,35410.1779,35526.4481,35190.9944,35249.6628
2026-05-02 18:30:00.000,1777746600,35232.8577,35514.1382,35230.9157,35394.5541
2026-05-02 19:00:00.000,1777748400,35394.7245,35537.762,35297.0858,35398.5462
2026-05-02 19:30:00.000,1777750200,35390.5916,35531.4739,35295.9248,35301.6298
2026-05-02 20:00:00.000,1777752000,35307.2613,35347.7493,34992.9756,35075.4381
2026-05-02 20:30:00.000,1777753800,35065.9785,35113.2765,34645.6125,34706.352
2026-05-02 21:00:00.000,1777755600,34708.5866,34833.3686,34604.3144,34814.8243
2026-05-02 21:30:00.000,1777757400,34805.3141,34806.476,34544.6418,34701.1853
2026-05-02 22:00:00.000,1777759200,34698.6972,34892.1352,34589.2123,34869.606
2026-05-02 22:30:00.000,1777761000,34869.6407,34869.6407,34661.8271,34775.6291
2026-05-02 23:00:00.000,1777762800,34778.3167,34828.2454,34489.657,34575.298
2026-05-02 23:30:00.000,1777764600,34573.906,34630.925,34389.3236,34611.593
2026-05-03 00:00:00.000,1777766400,34607.9145,34876.4734,34537.5731,34840.4681
2026-05-03 00:30:00.000,1777768200,34839.599,34913.7109,34669.6532,34700.6616
2026-05-03 01:00:00.000,1777770000,34699.3688,34839.0258,34575.7908,34831.9433
2026-05-03 01:30:00.000,1777771800,34830.4355,34838.9945,34636.8048,34673.6894
2026-05-03 02:00:00.000,1777773600,34675.481,34919.0674,34594.2877,34728.2059
2026-05-03 02:30:00.000,1777775400,34724.993,34820.9494,34570.7092,34607.5928
2026-05-03 03:00:00.000,1777777200,34609.7067,34825.1888,34544.5215,34570.4365
2026-05-03 03:30:00.000,1777779000,34575.9613,34677.8122,34518.8389,34638.9232
2026-05-03 04:00:00.000,1777780800,34634.0288,34668.7557,34398.0327,34523.2007
2026-05-03 04:30:00.000,1777782600,34517.8757,34669.1612,34278.4667,34278.4667
2026-05-03 05:00:00.000,1777784400,34285.947,34298.6531,33906.3608,33999.187
2026-05-03 05:30:00.000,1777786200,33991.4139,34220.1938,33981.2601,34129.9408
2026-05-03 06:00:00.000,1777788000,34120.1315,34193.73,33768.4238,33819.7223
2026-05-03 06:30:00.000,1777789800,33807.3611,33816.6072,33606.1963,33653.6663
2026-05-03 07:00:00.000,1777791600,33651.895,33691.7418,33383.7472,33594.2077
2026-05-03 07:30:00.000,1777793400,33599.6748,33787.5483,33468.8268,33701.3342
2026-05-03 08:00:00.000,1777795200,33704.5816,33831.6766,33426.4955,33426.4955
2026-05-03 08:30:00.000,1777797000,33424.3963,33561.4613,33267.9926,33470.7773
2026-05-03 09:00:00.000,1777798800,33467.0962,33671.4763,33456.3105,33621.9581
2026-05-03 09:30:00.000,1777800600,33626.691,33683.3162,33471.6575,33587.0019
2026-05-03 10:00:00.000,1777802400,33591.6718,33640.5857,33368.851,33545.4016
2026-05-03 10:30:00.000,1777804200,33541.1917,33616.9577,33447.9842,33560.5744
2026-05-03 11:00:00.000,1777806000,33565.5117,33728.4522,33524.7072,33689.9789
2026-05-03 11:30:00.000,1777807800,33699.7521,33847.1613,33518.9223,33592.2792
2026-05-03 12:00:00.000,1777809600,33590.2644,33599.8928,33239.2737,33320.2815
2026-05-03 12:30:00.000,1777811400,33311.2445,33382.9101,32890.278,33021.1992
2026-05-03 13:00:00.000,1777813200,33022.2335,33046.1032,32665.9669,32675.2037
2026-05-03 13:30:00.000,1777815000,32685.4172,32832.6742,32597.1257,32726.9241
2026-05-03 14:00:00.000,1777816800,32727.4601,33012.7215,32632.6416,32987.9401
2026-05-03 14:30:00.000,1777818600,32981.7484,33121.4609,32957.7701,33073.5347
2026-05-03 15:00:00.000,1777820400,33080.1978,33184.8124,32908.5693,33170.9542
2026-05-03 15:30:00.000,1777822200,33170.4162,33212.6597,32946.0061,33067.9893
2026-05-03 16:00:00.000,1777824000,33067.0537,33404.8014,33058.6639,33391.0193
2026-05-03 16:30:00.000,1777825800,33386.3515,33677.4846,33295.3346,33465.3079
2026-05-03 17:00:00.000,1777827600,33470.724,33650.3543,33461.2555,33578.8264
2026-05-03 17:30:00.000,1777829400,33592.5792,33596.3018,33387.1201,33513.1209
2026-05-03 18:00:00.000,1777831200,33520.3848,34025.2133,33513.3076,34015.0243
2026-05-03 18:30:00.000,1777833000,34010.2603,34140.8495,33928.9964,33937.6496
2026-05-03 19:00:00.000,1777834800,33941.422,34027.766,33792.9529,33888.9865
2026-05-03 19:30:00.000,1777836600,33891.8812,33975.1695,33764.0492,33937.4745
2026-05-03 20:00:00.000,1777838400,33945.682,34061.6139,33792.4723,34061.6139
2026-05-03 20:30:00.000,1777840200,34068.9409,34309.6359,33993.6639,34072.097
2026-05-03 21:00:00.000,1777842000,34072.7453,34466.8182,34032.5057,34451.0865
2026-05-03 21:30:00.000,1777843800,34455.7474,34467.6301,34129.429,34149.778
2026-05-03 22:00:00.000,1777845600,34152.7056,34168.628,33764.6039,33784.0316
2026-05-03 22:30:00.000,1777847400,33802.527,33814.1996,33535.0601,33603.3603
2026-05-03 23:00:00.000,1777849200,33608.9462,33842.3496,33580.0207,33684.5327
2026-05-03 23:30:00.000,1777851000,33688.55,33860.6893,33628.6292,33860.6893
2026-05-04 00:00:00.000,1777852800,33861.9197,33916.3948,33510.7229,33740.5459
2026-05-04 00:30:00.000,1777854600,33739.6515,33792.6412,33536.6596,33552.7699
2026-05-04 01:00:00.000,1777856400,33568.7951,33882.8914,33559.5762,33729.0297
2026-05-04 01:30:00.000,1777858200,33730.4315,33753.9306,33271.2427,33301.8259
2026-05-04 02:00:00.000,1777860000,33306.089,33432.4727,33218.9086,33300.9502
2026-05-04 02:30:00.000,1777861800,33295.4615,33641.8158,33247.3567,33521.5349
2026-05-04 03:00:00.000,1777863600,33524.5272,33694.0743,33427.2105,33583.3369
2026-05-04 03:30:00.000,1777865400,33584.9907,33668.6058,33503.1562,33574.9799
2026-05-04 04:00:00.000,1777867200,33573.1696,33803.3144,33561.5681,33710.939
2026-05-04 04:30:00.000,1777869000,33715.6556,33768.4216,33433.8074,33486.2409
2026-05-04 05:00:00.000,1777870800,33491.504,33604.3187,33408.0061,33566.6358
2026-05-04 05:30:00.000,1777872600,33567.8672,33582.9768,33258.1905,33328.6743
2026-05-04 06:00:00.000,1777874400,33327.2362,33517.0906,33196.5245,33343.976
2026-05-04 06:30:00.000,1777876200,33346.1231,33428.3209,33271.9015,33375.6812
2026-05-04 07:00:00.000,1777878000,33372.1645,33818.7585,33356.5152,33702.1448
2026-05-04 07:30:00.000,1777879800,33692.6798,33701.708,33478.708,33504.7832
2026-05-04 08:00:00.000,1777881600,33505.5017,33565.6037,33284.5954,33532.7187
2026-05-04 08:30:00.000,1777883400,33538.7267,33634.9674,33444.9027,33630.3636
2026-05-04 09:00:00.000,1777885200,33624.1678,33866.5479,33538.8566,33688.3328
2026-05-04 09:30:00.000,1777887000,33687.4654,33905.0518,33617.6582,33815.4782
2026-05-04 10:00:00.000,1777888800,33805.9831,33861.2592,33602.045,33781.2234
2026-05-04 10:30:00.000,1777890600,33783.7924,33800.1341,33619.1905,33634.2353
2026-05-04 11:00:00.000,1777892400,33637.0258,33953.2891,33637.0258,33805.3951
2026-05-04 11:30:00.000,1777894200,33810.8561,34194.0259,33739.1187,34142.9738
2026-05-04 12:00:00.000,1777896000,34146.5412,34409.4631,34144.0543,34213.2385
2026-05-04 12:30:00.000,1777897800,34213.9475,34341.1409,34083.7469,34329.5664
2026-05-04 13:00:00.000,1777899600,34331.602,34556.4068,34256.0864,34510.5478
2026-05-04 13:30:00.000,1777901400,34516.574,34851.3959,34486.9774,34604.8873
2026-05-04 14:00:00.000,1777903200,34612.9697,34804.5934,34593.7518,34720.2671
2026-05-04 14:30:00.000,1777905000,34731.4833,34987.1788,34731.0245,34853.2405
2026-05-04 15:00:00.000,1777906800,34849.4079,34849.4079,34626.6741,34700.53
2026-05-04 15:30:00.000,1777908600,34692.8147,35177.7112,34685.2655,35107.185
2026-05-04 16:00:00.000,1777910400,35105.1512,35496.3352,35072.3112,35349.7176
2026-05-04 16:30:00.000,1777912200,35345.8438,35666.5082,35336.1728,35469.4118
2026-05-04 17:00:00.000,1777914000,35474.3265,35680.9331,35451.2668,35515.5816
2026-05-04 17:30:00.000,1777915800,35501.12,35517.251,35222.364,35293.9601
2026-05-04 18:00:00.000,1777917600,35304.0337,35491.6985,35140.4669,35425.3381
2026-05-04 18:30:00.000,1777919400,35415.7698,35486.0881,35262.5657,35456.5755
2026-05-04 19:00:00.000,1777921200,35456.362,35481.2943,35230.8971,35301.3011
2026-05-04 19:30:00.000,1777923000,35304.6868,35595.6415,35260.7627,35568.7455
2026-05-04 20:00:00.000,1777924800,35577.7653,35753.8358,35474.1644,35629.5634
2026-05-04 20:30:00.000,1777926600,35634.1555,35954.9167,35622.5644,35863.502
2026-05-04 21:00:00.000,1777928400,35864.4596,36181.1071,35790.3921,36023.0283
2026-05-04 21:30:00.000,1777930200,36028.1841,36349.9775,35985.0414,36298.3896
2026-05-04 22:00:00.000,1777932000,36302.9267,36416.7317,36220.7138,36304.8396
2026-05-04 22:30:00.000,1777933800,36286.5122,36366.6539,35920.6219,35943.7927
2026-05-04 23:00:00.000,1777935600,35949.5034,35967.4169,35682.6955,35832.493
2026-05-04 23:30:00.000,1777937400,35827.0157,36119.6509,35795.0454,36101.3372
2026-05-05 00:00:00.000,1777939200,36105.2497,36281.1128,36089.2047,36257.6448
2026-05-05 00:30:00.000,1777941000,36260.0388,36454.4131,36213.17,36272.9133
2026-05-05 01:00:00.000,1777942800,36279.2858,36675.211,36224.6596,36407.2611
2026-05-05 01:30:00.000,1777944600,36411.0226,36602.6692,36364.1747,36582.4409
2026-05-05 02:00:00.000,1777946400,36585.1448,36736.2369,36376.7961,36612.8865
2026-05-05 02:30:00.000,1777948200,36619.6116,36695.547,36425.9456,36530.2597
2026-05-05 03:00:00.000,1777950000,36531.7156,36721.7801,36303.9481,36561.0223
2026-05-05 03:30:00.000,1777951800,36564.106,36709.1552,36487.8472,36491.6779
2026-05-05 04:00:00.000,1777953600,36493.0442,36837.6154,36463.5023,36808.2887
2026-05-05 04:30:00.000,1777955400,36809.655,36870.81,36560.0373,36606.9733
2026-05-05 05:00:00.000,1777957200,36606.3334,36829.643,36584.3611,36787.2759
2026-05-05 05:30:00.000,1777959000,36778.2369,36918.3059,36613.9705,36636.8987
2026-05-05 06:00:00.000,1777960800,36630.1965,36723.6638,36492.5418,36551.2466
2026-05-05 06:30:00.000,1777962600,36556.419,36711.8042,36473.3121,36630.3281
2026-05-05 07:00:00.000,1777964400,36631.3048,36923.6278,36563.3745,36766.2935
2026-05-05 07:30:00.000,1777966200,36768.5545,36848.7313,36554.0194,36566.486
2026-05-05 08:00:00.000,1777968000,36564.1554,36684.3417,36264.969,36292.7545
2026-05-05 08:30:00.000,1777969800,36305.2508,36573.7689,36226.8485,36531.7963
2026-05-05 09:00:00.000,1777971600,36532.2217,36807.2403,36500.218,36618.1446
2026-05-05 09:30:00.000,1777973400,36621.1071,36887.315,36534.3217,36713.8801
2026-05-05 10:00:00.000,1777975200,36714.1408,36984.6913,36648.347,36929.2567
2026-05-05 10:30:00.000,1777977000,36926.7913,37053.1343,36658.7233,36671.629
2026-05-05 11:00:00.000,1777978800,36682.9816,36874.7188,36552.5606,36837.0189
2026-05-05 11:30:00.000,1777980600,36840.6507,36949.0176,36782.6486,36850.3259
2026-05-05 12:00:00.000,1777982400,36858.2039,37163.97,36821.5909,37124.2745
2026-05-05 12:30:00.000,1777984200,37124.1248,37127.5891,36835.4585,37029.5336
2026-05-05 13:00:00.000,1777986000,37031.2748,37300.6081,36977.8211,37123.2392
2026-05-05 13:30:00.000,1777987800,37114.7092,37667.8458,37093.1107,37667.8458
2026-05-05 14:00:00.000,1777989600,37671.1302,37680.0405,37337.4678,37478.4531
2026-05-05 14:30:00.000,1777991400,37477.3627,37757.8794,37459.7033,37754.0726
2026-05-05 15:00:00.000,1777993200,37744.5415,38037.5545,37700.4175,37946.4767
2026-05-05 15:30:00.000,1777995000,37950.1143,38174.3226,37922.2101,38005.4004
2026-05-05 16:00:00.000,1777996800,38000.8356,38215.0418,37975.9594,38106.1151
2026-05-05 16:30:00.000,1777998600,38119.3466,38155.8807,37847.8512,37884.0742
2026-05-05 17:00:00.000,1778000400,37875.8212,38136.2563,37795.4965,37811.3862
2026-05-05 17:30:00.000,1778002200,37808.0255,37837.3772,37574.1956,37627.8571
2026-05-05 18:00:00.000,1778004000,37624.9381,37851.7548,37499.4797,37560.0917
2026-05-05 18:30:00.000,1778005800,37557.6504,37641.5438,37211.8433,37366.2243
2026-05-05 19:00:00.000,1778007600,37362.3265,37452.3227,37092.913,37193.6504
2026-05-05 19:30:00.000,1778009400,37206.6068,37366.5204,37104.6046,37334.6427
2026-05-05 20:00:00.000,1778011200,37330.1427,37407.8298,36974.1244,36979.8323
2026-05-05 20:30:00.000,1778013000,36989.9076,37160.0034,36843.128,37014.6181
2026-05-05 21:00:00.000,1778014800,37012.2323,37556.9823,37012.2323,37556.9823
2026-05-05 21:30:00.000,1778016600,37549.2367,37560.4276,37264.7862,37424.0841
2026-05-05 22:00:00.000,1778018400,37434.3118,37465.06,37069.6842,37117.8307
2026-05-05 22:30:00.000,1778020200,37128.7573,37148.1799,36692.9502,36693.7277
2026-05-05 23:00:00.000,1778022000,36698.1222,36739.8878,36399.4158,36399.4158
2026-05-05 23:30:00.000,1778023800,36408.9136,36533.828,36201.365,36390.4394
2026-05-06 00:00:00.000,1778025600,36376.8116,36434.5247,36057.7531,36208.3279
2026-05-06 00:30:00.000,1778027400,36208.481,36256.0581,36015.9692,36201.4888
2026-05-06 01:00:00.000,1778029200,36205.3315,36388.9727,36104.1577,36107.7794
2026-05-06 01:30:00.000,1778031000,36101.9738,36215.4228,36016.9557,36176.3718
2026-05-06 02:00:00.000,1778032800,36159.5306,36276.8154,35786.0979,35918.2534
2026-05-06 02:30:00.000,1778034600,35927.2996,36019.5369,35699.3671,36002.7915
2026-05-06 03:00:00.000,1778036400,36006.3125,36089.8665,35852.1669,35997.0763
2026-05-06 03:30:00.000,1778038200,36000.1969,36035.0148,35780.4786,35922.4594
2026-05-06 04:00:00.000,1778040000,35920.8048,35923.8984,35577.2631,35816.1018
2026-05-06 04:30:00.000,1778041800,35816.0307,35856.837,35448.5346,35451.8933
2026-05-06 05:00:00.000,1778043600,35448.7854,35559.293,35200.3714,35247.946
2026-05-06 05:30:00.000,1778045400,35249.1319,35379.9099,35225.1872,35372.5274
2026-05-06 06:00:00.000,1778047200,35373.8233,35510.2765,35285.7544,35387.438
2026-05-06 06:30:00.000,1778049000,35391.7329,35476.0297,35313.0717,35394.9295
2026-05-06 07:00:00.000,1778050800,35402.8898,35720.4278,35284.4001,35588.525
2026-05-06 07:30:00.000,1778052600,35571.5964,35572.1552,35184.2076,35300.3619
2026-05-06 08:00:00.000,1778054400,35289.5115,35471.1377,35138.93,35184.0092
2026-05-06 08:30:00.000,1778056200,35182.0933,35276.8881,35032.2827,35265.7463
2026-05-06 09:00:00.000,1778058000,35270.528,35270.528,35039.4864,35134.6722
2026-05-06 09:30:00.000,1778059800,35137.5138,35321.3262,35102.8444,35176.9552
2026-05-06 10:00:00.000,1778061600,35176.0653,35414.8448,35100.6034,35347.6104
2026-05-06 10:30:00.000,1778063400,35339.6085,35540.8002,35285.4418,35316.814
2026-05-06 11:00:00.000,1778065200,35304.1748,35474.2064,35225.2758,35335.2762
2026-05-06 11:30:00.000,1778067000,35333.535,35672.9616,35333.535,35580.0554
2026-05-06 12:00:00.000,1778068800,35580.8064,35667.699,35245.9946,35360.9955
2026-05-06 12:30:00.000,1778070600,35373.3421,35696.0157,35349.7332,35572.5
2026-05-06 13:00:00.000,1778072400,35566.4753,35971.1588,35491.7566,35879.0175
2026-05-06 13:30:00.000,1778074200,35878.4792,35953.0238,35776.2902,35802.2741
2026-05-06 14:00:00.000,1778076000,35800.4728,36087.1225,35756.7298,35979.213
2026-05-06 14:30:00.000,1778077800,35982.9476,36483.3699,35957.8655,36425.1854
2026-05-06 15:00:00.000,1778079600,36422.1677,36668.9077,36343.6372,36579.4503
2026-05-06 15:30:00.000,1778081400,36587.2122,36844.9774,36429.2474,36686.3766
2026-05-06 16:00:00.000,1778083200,36702.5296,36874.883,36613.9385,36726.4096
2026-05-06 16:30:00.000,1778085000,36735.3694,36760.62,36509.4389,36608.5014
2026-05-06 17:00:00.000,1778086800,36622.7875,36714.3794,36545.8949,36681.183
2026-05-06 17:30:00.000,1778088600,36682.1738,36682.1738,36367.331,36405.3934
2026-05-06 18:00:00.000,1778090400,36413.9638,36494.2573,36237.2217,36308.9016
2026-05-06 18:30:00.000,1778092200,36312.6104,36540.9901,36309.0636,36486.4648
2026-05-06 19:00:00.000,1778094000,36481.8269,36577.6427,36335.9329,36429.6881
2026-05-06 19:30:00.000,1778095800,36430.8976,36642.3753,36306.1731,36632.2795
2026-05-06 20:00:00.000,1778097600,36641.2969,36651.6418,36368.8101,36369.3108
2026-05-06 20:30:00.000,1778099400,36367.8611,36562.6621,36111.4374,36153.1726
2026-05-06 21:00:00.000,1778101200,36151.4793,36151.4793,35872.1597,35897.2897
2026-05-06 21:30:00.000,1778103000,35911.6858,36125.0134,35875.4098,36010.5521
2026-05-06 22:00:00.000,1778104800,36005.5644,36383.3243,35937.938,36290.0733
2026-05-06 22:30:00.000,1778106600,36291.6873,36330.0443,35958.3141,36068.9391
2026-05-06 23:00:00.000,1778108400,36064.2344,36087.3526,35653.3256,35713.4976
2026-05-06 23:30:00.000,1778110200,35709.5689,35739.9776,35541.2308,35590.3736
2026-05-07 00:00:00.000,1778112000,35593.4875,35600.8362,35211.2212,35288.9027
2026-05-07 00:30:00.000,1778113800,35284.6995,35291.2536,35105.5901,35208.7596
2026-05-07 01:00:00.000,1778115600,35214.6997,35356.704,35064.923,35082.4857
2026-05-07 01:30:00.000,1778117400,35080.5992,35309.6925,35059.142,35202.0192
2026-05-07 02:00:00.000,1778119200,35190.2446,35403.4296,35164.4989,35378.621
2026-05-07 02:30:00.000,1778121000,35381.2603,35382.3531,35184.5875,35211.2165
2026-05-07 03:00:00.000,1778122800,35215.2425,35362.5163,35135.7611,35262.0626
2026-05-07 03:30:00.000,1778124600,35259.8918,35607.8283,35177.6175,35502.0503
2026-05-07 04:00:00.000,1778126400,35502.2061,35836.1835,35417.896,35836.1835
2026-05-07 04:30:00.000,1778128200,35834.283,35879.9159,35473.4823,35498.5728
